fitness,finished,diversity,individual
14,True,11,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
14,True,7,"(1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1)"
14,True,7,"(1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2)"
14,True,11,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2)"
14,True,16,"(1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1)"
14,True,11,"(1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2)"
14,True,8,"(1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1)"
14,True,11,"(1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2)"
14,True,4,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
11,False,13,"(1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1)"
14,True,12,"(2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2)"
14,True,11,"(1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2)"
14,True,8,"(1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1)"
14,True,13,"(1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2)"
14,True,9,"(1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2)"
14,True,16,"(1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1)"
14,True,12,"(1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1)"
14,True,15,"(1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2)"
14,True,11,"(1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2)"
14,True,11,"(1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1)"
14,True,16,"(2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2)"
14,True,9,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2)"
13,False,12,"(1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2)"
14,True,11,"(1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1)"
14,True,12,"(1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1)"
14,True,16,"(1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2)"
14,True,7,"(1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1)"
14,True,8,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
14,True,13,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
14,True,9,"(2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1)"
