fitness,finished,diversity,individual
1.0,False,48,"(1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1)"
500.0,True,34,"(2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2)"
1.0,False,32,"(2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2)"
1.0,False,40,"(2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1)"
1.0,False,39,"(2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2)"
500.0,True,18,"(2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1)"
1.0,False,45,"(2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2)"
0.9523809523809523,False,27,"(2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1)"
1.0,False,36,"(2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2)"
0.8636363636363636,False,26,"(2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2)"
500.0,True,22,"(2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1)"
500.0,True,31,"(2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1)"
0.9523809523809523,False,35,"(2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2)"
1.0,False,47,"(2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1)"
1.0,False,34,"(2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1)"
1.0,False,32,"(1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2)"
1.0,False,45,"(2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1)"
500.0,True,35,"(2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1)"
0.9444444444444444,False,39,"(2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2)"
458.3333333333333,True,34,"(2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1)"
500.0,True,31,"(2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2)"
500.0,True,32,"(1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1)"
1.0,False,50,"(2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2)"
1.0,False,21,"(1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2)"
500.0,True,26,"(2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1)"
1.0,False,42,"(2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1)"
500.0,True,21,"(2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1)"
1.0,False,40,"(2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1)"
1.0,False,35,"(2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2)"
1.0,False,51,"(2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1)"
