fitness,finished,diversity,individual
12,False,1,"(1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1)"
10,False,2,"(2, 1, 2, 1, 1, 1, 1, 2, 2, 1)"
12,False,6,"(2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1)"
14,False,2,"(2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1)"
13,False,0,"(2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2)"
12,False,3,"(1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1)"
12,False,2,"(2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1)"
12,False,2,"(2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2)"
10,False,1,"(2, 1, 2, 1, 1, 1, 1, 2, 2, 2)"
12,False,2,"(1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1)"
12,False,2,"(2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2)"
12,False,0,"(2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1)"
12,False,1,"(2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2)"
14,False,1,"(2, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1)"
12,False,1,"(2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1)"
12,False,1,"(2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1)"
12,False,3,"(2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1)"
13,False,4,"(2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2)"
12,False,1,"(2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1)"
24,True,1,"(2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 1)"
6,False,1,"(2, 2, 1, 1, 1, 1)"
13,False,1,"(1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2)"
12,False,1,"(2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1)"
13,False,0,"(2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2)"
12,False,2,"(2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 1)"
8,False,4,"(2, 2, 2, 2, 1, 1, 1, 1)"
12,False,6,"(2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2)"
12,False,1,"(2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2)"
12,False,2,"(1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1)"
10,False,0,"(2, 2, 1, 1, 2, 1, 1, 2, 1, 1)"
