fitness,finished,diversity,individual
18,True,0,"(1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 2, 0, 1, 2, 2)"
19,True,0,"(1, 3, 1, 0, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1)"
25,True,0,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 0, 2, 1, 3, 1, 0, 1, 2, 2, 1, 2)"
25,True,1,"(1, 2, 3, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 3, 3, 1, 1, 3, 1, 2, 1)"
19,True,1,"(1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 3, 1, 2, 2, 2, 3, 1)"
17,True,0,"(1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2)"
19,True,0,"(1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 3, 0, 2, 1, 1)"
17,True,0,"(2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2)"
19,True,0,"(1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 0, 2)"
18,True,0,"(1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 0, 1, 2, 3, 1, 2)"
28,True,0,"(1, 1, 1, 1, 0, 1, 3, 2, 2, 1, 2, 1, 2, 2, 2, 2, 0, 2, 1, 2, 3, 3, 1, 1, 2, 1, 1, 2)"
17,True,0,"(1, 1, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1)"
20,True,1,"(2, 1, 1, 1, 1, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1)"
18,True,0,"(1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2)"
24,True,3,"(2, 1, 1, 1, 1, 2, 2, 2, 2, 3, 1, 2, 1, 1, 3, 1, 1, 0, 1, 3, 2, 2, 2, 1)"
19,True,0,"(1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 3, 2, 1, 1, 3, 1, 1)"
15,True,0,"(1, 1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 2, 2, 1)"
27,True,1,"(2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 0, 0, 1, 2, 0, 2, 2, 1, 3, 1, 2, 1)"
14,True,0,"(2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2)"
21,True,0,"(1, 1, 1, 0, 1, 1, 1, 2, 2, 2, 0, 2, 2, 2, 0, 1, 1, 2, 1, 2, 2)"
23,True,0,"(0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2)"
18,True,1,"(2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 3, 2, 2, 0, 1, 2)"
20,True,1,"(2, 1, 1, 1, 2, 2, 1, 1, 1, 0, 2, 2, 2, 2, 3, 2, 1, 0, 2, 1)"
21,True,1,"(2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 0, 2, 1, 1, 3, 1, 1, 2, 1, 2)"
14,True,0,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2)"
15,True,0,"(1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2)"
20,True,1,"(1, 1, 2, 1, 2, 1, 2, 1, 1, 0, 2, 2, 2, 1, 2, 2, 1, 3, 2, 1)"
23,True,0,"(1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 2, 0, 2, 2, 2, 1, 2, 1, 2, 3, 1)"
29,True,2,"(1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 3, 1, 1, 1, 1, 2, 0, 1, 2, 3, 0, 2, 0, 1, 2, 2, 1)"
16,False,1,"(1, 1, 2, 1, 1, 2, 1, 1, 0, 2, 2, 2, 2, 1, 2, 3)"
