fitness,finished,diversity,individual
16,True,1,"(1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 3, 1, 1)"
14,True,1,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2)"
22,True,1,"(1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 0, 2, 2, 2, 0, 1, 1, 2, 2, 0, 2, 2)"
17,True,1,"(1, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2)"
26,True,1,"(1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 3, 2, 2, 1, 1, 0, 2, 0, 2, 2, 3, 1, 0, 1, 2)"
18,True,1,"(1, 2, 1, 3, 1, 1, 3, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 1)"
16,True,1,"(1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1)"
18,True,2,"(2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 3, 1)"
15,True,2,"(0, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2)"
20,True,2,"(2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 3, 1, 2, 2, 2, 1, 2, 1, 1, 1)"
22,True,2,"(1, 1, 1, 1, 0, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 0, 1, 1, 2, 2, 1, 2)"
22,True,2,"(1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 2, 2, 0, 2, 2, 2, 2, 0, 2, 1, 2)"
19,True,2,"(1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 3, 1, 1, 2, 1)"
21,True,2,"(0, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 0, 2, 3, 2, 2, 2, 1, 0, 2)"
23,True,2,"(3, 1, 1, 1, 2, 1, 2, 1, 2, 3, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 3, 2, 1)"
20,True,2,"(1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 3, 1, 2, 2)"
16,True,2,"(1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 3, 1)"
19,True,2,"(1, 2, 1, 1, 2, 1, 1, 1, 1, 0, 1, 2, 2, 1, 2, 2, 1, 2, 2)"
18,True,2,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 3, 1, 2, 2, 1)"
16,True,1,"(1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2)"
24,True,2,"(0, 3, 3, 2, 1, 0, 1, 1, 0, 2, 1, 2, 1, 1, 2, 2, 2, 1, 3, 2, 1, 2, 2, 1)"
16,True,3,"(2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1)"
17,True,2,"(1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2)"
14,True,1,"(2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1)"
19,True,2,"(1, 1, 0, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 3, 1, 1)"
22,True,2,"(1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 2, 2, 1, 2, 0, 3, 2, 1, 2, 2, 3, 1)"
19,True,2,"(0, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1)"
17,True,1,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 3, 2, 1, 2)"
18,True,0,"(1, 2, 1, 1, 2, 1, 2, 3, 3, 2, 2, 1, 1, 2, 1, 2, 1, 1)"
19,True,0,"(1, 2, 1, 1, 1, 3, 2, 2, 1, 2, 2, 2, 1, 1, 0, 2, 2, 2, 1)"
