fitness,finished,diversity,individual
14,True,3,"(1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2)"
15,True,2,"(2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 1)"
14,True,2,"(2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2)"
17,True,1,"(1, 0, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2)"
23,True,2,"(1, 0, 1, 0, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 0, 2, 2, 0, 1, 1, 1, 2, 1)"
20,True,4,"(1, 1, 1, 0, 1, 2, 2, 1, 1, 1, 2, 2, 0, 2, 2, 1, 2, 2, 1, 2)"
15,True,2,"(1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1)"
14,True,2,"(2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2)"
15,True,1,"(0, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2)"
21,False,2,"(3, 1, 1, 1, 2, 1, 1, 2, 2, 0, 1, 2, 2, 1, 2, 2, 0, 1, 1, 3, 0)"
15,True,1,"(1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2)"
16,True,2,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2)"
15,True,3,"(1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2)"
15,True,1,"(1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2)"
15,True,1,"(3, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1)"
18,True,2,"(3, 1, 2, 1, 1, 1, 2, 1, 2, 0, 1, 1, 2, 2, 1, 2, 2, 2)"
18,True,2,"(2, 1, 0, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1)"
16,True,2,"(2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 3, 2, 1)"
18,True,2,"(2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 0, 2, 1, 2, 2, 2, 1)"
18,True,3,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 3, 1, 2, 2)"
15,True,2,"(2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2)"
17,True,3,"(1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1)"
17,True,1,"(2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1)"
14,True,3,"(2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1)"
15,True,1,"(2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2)"
14,True,1,"(1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2)"
15,True,2,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1)"
14,True,3,"(1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2)"
18,True,5,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2)"
18,True,4,"(3, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 0, 2)"
