fitness,finished,diversity,individual
30,True,2,"(2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 3, 1, 2, 2, 0, 2, 1, 1, 2, 1, 2, 0, 1, 1, 2)"
32,True,3,"(3, 2, 1, 2, 3, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 3, 1, 2)"
30,True,5,"(2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2)"
28,True,2,"(0, 1, 3, 2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1)"
32,True,4,"(2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 0, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 0, 1, 1, 3, 1, 3, 1, 2, 1)"
24,True,1,"(1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1)"
27,True,4,"(1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 3, 2, 1, 2, 2)"
23,True,2,"(3, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2)"
35,True,1,"(1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 0, 1, 1, 2, 3, 1, 2)"
28,True,1,"(2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 3, 2, 2, 1, 1, 2, 2, 1, 1, 1, 3, 2, 0, 1, 1, 2)"
33,True,1,"(3, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 3, 3, 2, 0, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 0, 2, 2, 1, 1)"
25,True,1,"(1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1)"
24,True,2,"(2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2)"
34,True,4,"(0, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 3, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1)"
34,True,0,"(2, 0, 2, 1, 2, 1, 3, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 3, 2, 2, 1, 2, 3, 1)"
27,True,1,"(2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 0, 2, 0, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2)"
29,True,1,"(3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 3, 2, 1, 1, 2, 2, 3, 2, 2, 2, 1)"
32,True,2,"(0, 1, 2, 2, 3, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 1, 2, 3, 1, 2, 2)"
