fitness,finished,diversity,individual
24,True,3,"(2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 0, 2, 1, 2, 2)"
28,True,1,"(2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 3, 2, 1, 3, 1)"
22,True,2,"(2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1)"
29,True,1,"(2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 0, 3, 1, 2, 0, 1, 2, 1, 2)"
26,True,1,"(2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 0, 2, 1, 1, 2, 1)"
31,True,2,"(2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 3, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 2, 0, 1, 1, 1, 1, 2)"
31,True,1,"(2, 2, 2, 1, 1, 1, 3, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 3, 1, 2, 2, 2, 2, 1)"
22,True,1,"(2, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2)"
24,True,1,"(1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 0, 2, 1, 1, 2, 1)"
29,True,1,"(1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 0, 1, 1, 2, 0, 1, 1, 0, 2, 2, 2, 2)"
24,True,1,"(2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 0, 2, 1, 1, 2, 1, 1)"
25,True,1,"(1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 1)"
23,True,2,"(2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1)"
35,True,2,"(2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 0, 1, 3, 0, 2, 2, 0, 2, 0, 2, 2, 2, 1, 2, 1, 1)"
25,True,2,"(3, 0, 1, 0, 2, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2)"
39,True,1,"(2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 0, 0, 1, 2, 2, 2, 0, 0, 1, 1, 1, 1, 2, 3, 1, 2, 1)"
24,True,2,"(2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 0, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1)"
26,True,2,"(2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1)"
31,True,2,"(3, 3, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 0, 2, 2, 3, 2, 2, 1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 2, 2)"
25,True,1,"(1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2)"
22,True,2,"(2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1)"
26,True,1,"(0, 3, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2)"
29,True,1,"(1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 3, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 0, 2, 1, 2, 1, 2, 2)"
22,True,1,"(1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1)"
31,True,2,"(1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 0, 0, 2, 1, 1, 3, 1, 2)"
24,True,3,"(2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 3, 1, 2, 2, 1, 1, 2, 1, 1)"
33,True,1,"(1, 1, 0, 3, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 0, 2, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 2)"
31,True,0,"(2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 0, 1, 2)"
22,True,1,"(2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2)"
30,True,2,"(2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 3, 1, 1, 2, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2)"
