fitness,finished,diversity,individual
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,3,"(1, 1, 2, 2, 1, 2)"
100.0,True,1,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,3,"(1, 1, 2, 2, 1, 2)"
100.0,True,3,"(1, 1, 2, 2, 1, 2)"
100.0,True,5,"(1, 1, 2, 2, 1, 2)"
100.0,True,1,"(1, 1, 2, 2, 1, 2)"
100.0,True,3,"(1, 1, 2, 2, 1, 2)"
100.0,True,1,"(1, 1, 2, 2, 1, 2)"
100.0,True,1,"(1, 1, 2, 2, 1, 2)"
100.0,True,1,"(1, 1, 2, 2, 1, 2)"
100.0,True,3,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,3,"(1, 1, 2, 2, 1, 2)"
100.0,True,1,"(1, 1, 2, 2, 1, 2)"
100.0,True,1,"(1, 1, 2, 2, 1, 2)"
100.0,True,3,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,1,"(1, 1, 2, 2, 1, 2)"
100.0,True,5,"(1, 1, 2, 2, 1, 2)"
100.0,True,2,"(1, 1, 2, 2, 1, 2)"
100.0,True,1,"(1, 1, 2, 2, 1, 2)"
