fitness,finished,diversity,individual
100.0,True,10,"(1, 1, 2, 2, 1, 2)"
100.0,True,7,"(1, 1, 2, 2, 1, 2)"
100.0,True,9,"(1, 1, 2, 2, 1, 2)"
100.0,True,9,"(1, 1, 2, 2, 1, 2)"
100.0,True,8,"(1, 1, 2, 2, 1, 2)"
100.0,True,9,"(1, 1, 2, 2, 1, 2)"
100.0,True,10,"(1, 1, 2, 2, 1, 2)"
100.0,True,10,"(1, 1, 2, 2, 1, 2)"
100.0,True,10,"(1, 1, 2, 2, 1, 2)"
100.0,True,8,"(1, 1, 2, 2, 1, 2)"
100.0,True,7,"(1, 1, 2, 2, 1, 2)"
100.0,True,9,"(1, 1, 2, 2, 1, 2)"
100.0,True,9,"(1, 1, 2, 2, 1, 2)"
100.0,True,9,"(1, 1, 2, 2, 1, 2)"
100.0,True,8,"(1, 1, 2, 2, 1, 2)"
100.0,True,9,"(1, 1, 2, 2, 1, 2)"
100.0,True,6,"(1, 1, 2, 2, 1, 2)"
100.0,True,9,"(1, 1, 2, 2, 1, 2)"
100.0,True,7,"(1, 1, 2, 2, 1, 2)"
100.0,True,8,"(1, 1, 2, 2, 1, 2)"
100.0,True,10,"(1, 1, 2, 2, 1, 2)"
100.0,True,10,"(1, 1, 2, 2, 1, 2)"
100.0,True,8,"(1, 1, 2, 2, 1, 2)"
100.0,True,8,"(1, 1, 2, 2, 1, 2)"
100.0,True,10,"(1, 1, 2, 2, 1, 2)"
100.0,True,9,"(1, 1, 2, 2, 1, 2)"
100.0,True,8,"(1, 1, 2, 2, 1, 2)"
100.0,True,8,"(1, 1, 2, 2, 1, 2)"
100.0,True,7,"(1, 1, 2, 2, 1, 2)"
100.0,True,8,"(1, 1, 2, 2, 1, 2)"
